schema_name,function_name,type_desc,create_date,modify_date,definition_length,definition_preview
dbo,GetEligibilityID,SQL_SCALAR_FUNCTION,2014-03-10 00:07:51.147,2021-04-07 21:05:16.120,778,"
CREATE FUNCTION [dbo].[GetEligibilityID](@InsuranceId int)  
RETURNS int   
  
AS  
  
BEGIN  
  
DECLARE @EligibilityID int   
  
   SET @EligibilityID  = (SELECT IE.ID   
   FROM PatientInsurance PIns left join     
    InsPlan IP on IP.ID = PIns.InsurancePlanID left join           
       InsCarrier IC on IC.ID = IP.CarrierCode left join       
    InsEligibility IE on IE.InsCarrierCode = IP.CarrierCode and IE.PatientInsuranceID = PIns.ID           
    AND  IE.ID = (SELECT TO"
dbo,DateOnly,SQL_SCALAR_FUNCTION,2008-09-17 21:42:25.650,2021-04-07 21:05:16.120,231,"create  function DateOnly(@DateTime DateTime)
-- Returns @DateTime at midnight; i.e., it removes the time portion of a DateTime value.
returns datetime
as
    begin
    return dateadd(dd,0, datediff(dd,0,@DateTime))
    end
"
dbo,GetDoctorExamMinutesPerDay,SQL_SCALAR_FUNCTION,2014-03-10 00:07:51.107,2021-04-07 21:05:16.117,798,"
CREATE FUNCTION [dbo].[GetDoctorExamMinutesPerDay](@DoctorId int, @OfficeNum varchar(8), @ScheduleDate datetime)
RETURNS int
AS
BEGIN
	declare @ScheduleDayOfWeek as int
	declare @DefaultExamMinutes as int
	declare @ExamMinuteForDay as int
	declare @ExamMinutes as int
	
	set @DefaultExamMinutes = isnull((select MinutesExam from dbo.Employee where Employee = @DoctorId), 0)
	set @ScheduleDayOfWeek = DATEPART(WEEKDAY, @ScheduleDate) - 1
	set @ExamMinuteForDay = (select Minutes from dbo."
dbo,GetDoctorExamMinutes,SQL_SCALAR_FUNCTION,2014-03-10 00:07:51.113,2021-04-07 21:05:16.117,784,"
CREATE FUNCTION [dbo].[GetDoctorExamMinutes](@DoctorId int, @OfficeNum varchar(8), @ScheduleDate datetime)
RETURNS int
AS
BEGIN
	declare @ScheduleDayOfWeek as int
	declare @DefaultExamMinutes as int
	declare @ExamMinuteForDay as int
	declare @ExamMinutes as int
	
	set @DefaultExamMinutes = isnull((select MinutesExam from dbo.Employee where Employee = @DoctorId), 0)
	set @ScheduleDayOfWeek = DATEPART(WEEKDAY, @ScheduleDate)
	set @ExamMinuteForDay = (select Minutes from dbo.EmployeeEx"
dbo,GetAppointmentStatus,SQL_SCALAR_FUNCTION,2012-04-09 23:13:17.280,2021-04-07 21:05:16.113,298,"
CREATE FUNCTION dbo.GetAppointmentStatus(@StatusId int)
Returns varchar(15)
AS
BEGIN
	declare @status as varchar(15)
	declare @confirmed as bit
	
	set @confirmed = 0
	set @status = isNull((select Value from dbo.CatElementLU where ID = @StatusId and Type = 20),'')
	
	return @status
END"
dbo,GetCopaybyOrderid,SQL_SCALAR_FUNCTION,2010-01-29 21:48:05.710,2021-04-07 21:05:16.113,813,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
create FUNCTION [dbo].[GetCopaybyOrderid]
(
@Orderid int
)
RETURNS decimal
AS
BEGIN
	DECLARE @receivable as decimal

	 select @Receivable= sum(bcl.copay) from 
	 dbo.BillingClaim AS bc INNER JOIN
	  dbo.BillingClaimData AS bcd ON bc.ClaimId = bcd.ClaimId AND bcd.IsCurrent = 1 INNER JOIN
	  d"
dbo,GetWorkPhone,SQL_SCALAR_FUNCTION,2012-04-09 23:13:17.380,2021-04-07 21:05:16.113,401,"
create FUNCTION [dbo].[GetWorkPhone] (@PatientID int)
Returns varchar(50)
AS
BEGIN
declare @WorkPhone as varchar(50)

set @WorkPhone = isnull((select top 1 ph.PhoneNumber from Phone ph join PatientPhone pph on ph.ID = pph.PhoneID join CatElementLU c on c.ID = ph.PhoneTypeID Where pph.PatientID = @PatientID and (ph.PhoneTypeID = 305 or ph.PhoneTypeID = 78)), '')

return @WorkPhone

END
"
dbo,GetOfficeNumFromPaymentID,SQL_SCALAR_FUNCTION,2011-06-21 15:34:20.217,2021-04-07 21:05:16.113,276,"CREATE FUNCTION GetOfficeNumFromPaymentID
(
@PaymentID as int
)
RETURNS varchar(20)
AS
BEGIN
Declare @Officenum as varchar(20)

set @Officenum = (select top 1 isnull(officenum,'') as Officenum from postransaction where paymentid=@PaymentID)
return @Officenum 
END
"
dbo,GetWFEventsBYWFInstanceID,SQL_SCALAR_FUNCTION,2011-10-26 11:43:55.853,2021-04-07 21:05:16.113,386,"

create FUNCTION [dbo].[GetWFEventsBYWFInstanceID]
(
@WFInstanceID int
)
RETURNS varchar(max)
AS
BEGIN
	declare @events varchar(max)
	select @events = COALESCE(@events+ ',','') + EventName  from
(SELECT DISTINCT EventName FROM wfevent we inner join wfActivity wa on we.ID=wa.WFEventid
	and wa.wfinstanceid = @WFInstanceID
	) as t

	return isnull(@events,'')
END



"
dbo,GetAgingBYDate,SQL_SCALAR_FUNCTION,2010-03-09 14:07:47.390,2021-04-07 21:05:16.110,2627,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
CREATE FUNCTION [dbo].[GetAgingBYDate]
(
@cutOffDate datetime,
@OfficeNumber varchar(30),
@DepositDate datetime,
@CompanyID varchar(20)

)
RETURNS Decimal(18,2)
AS
BEGIN

Declare @BeginingAR as decimal(18,2)
set @BeginingAR=0

if (@OfficeNumber is null or @OfficeNumber  = '' or @OfficeNum"
dbo,GetReceivablebyOrderid,SQL_SCALAR_FUNCTION,2010-01-29 21:48:05.697,2021-04-07 21:05:16.110,814,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
CREATE FUNCTION GetReceivablebyOrderid
(
@Orderid int
)
RETURNS decimal
AS
BEGIN
	DECLARE @receivable as decimal

	 select @Receivable= sum(bd.receivable) from 
	 dbo.BillingClaim AS bc INNER JOIN
	  dbo.BillingClaimData AS bcd ON bc.ClaimId = bcd.ClaimId AND bcd.IsCurrent = 1 INNER JOIN
	  "
dbo,GetWeekNumber,SQL_SCALAR_FUNCTION,2011-02-24 23:14:58.550,2021-04-07 21:05:16.107,565,"CREATE FUNCTION [dbo].[GetWeekNumber] (@DATE datetime)
RETURNS int
WITH EXECUTE AS CALLER
AS
BEGIN
     DECLARE @ISOweek int;
     SET @ISOweek= DATEPART(wk,@DATE)+1
          -DATEPART(wk,CAST(DATEPART(yy,@DATE) as CHAR(4))+'0104');
     IF (@ISOweek=0) 
          SET @ISOweek=dbo.GetWeekNumber(CAST(DATEPART(yy,@DATE)-1 
               AS CHAR(4))+'12'+ CAST(24+DATEPART(DAY,@DATE) AS CHAR(2)))+1;
     IF ((DATEPART(mm,@DATE)=12) AND 
          ((DATEPART(dd,@DATE)-DATEPART(dw,@DATE)"
dbo,AppSch_GetAppointmentStatus,SQL_SCALAR_FUNCTION,2014-03-10 00:07:50.683,2021-04-07 21:05:16.107,922,"


CREATE FUNCTION [dbo].[AppSch_GetAppointmentStatus](@cancelstatus bit, @confirmstatus bit, @leftmsgstatus bit, @noanswerstatus bit, @showstatus smallint)
Returns varchar(15)
AS
BEGIN
	declare @status as varchar(15)
	declare @status_conf as varchar(15)
	declare @status_show as varchar(15)
		
	SELECT @status_conf = CASE WHEN (@confirmstatus = 1) THEN
		'Confirmed'
	WHEN (@leftmsgstatus = 1) THEN
		'Left message'
	WHEN (@noanswerstatus = 1) THEN
		'No answer'
	ELSE
		'Scheduled"
dbo,GetDiagPointer,SQL_SCALAR_FUNCTION,2012-08-31 15:44:27.457,2021-04-07 21:05:16.107,1207,"
create FUNCTION [dbo].[GetDiagPointer]
(
	@OrderNum as int
)
RETURNS varchar(50)
AS
BEGIN

	DECLARE @DiagPointer as varchar(50)
	declare @diagcode1 as int
	declare @diagcode2 as int
	declare @diagcode3 as int
	declare @diagcode4 as int
	
	set @DiagPointer = ''
	set @diagcode1=( select DiagCode1 from orders where ordernum=@ordernum)
	set @diagcode2=( select DiagCode2 from orders where ordernum=@ordernum)
	set @diagcode3=( select DiagCode3 from orders where ordernum=@ordernum)
"
dbo,GetFirstDatefromweeknumber,SQL_SCALAR_FUNCTION,2011-02-24 23:14:58.650,2021-04-07 21:05:16.107,482,"CREATE FUNCTION GetFirstDatefromweeknumber
(
@year INT,
@week INT
)
RETURNS DateTime
AS
BEGIN


-- find the date of the week
Declare @FirstDate as Datetime

set @FirstDate =(SELECT MIN(date)
FROM (SELECT CAST('01-01-' + CAST(@year AS VARCHAR) AS DATETIME) + Number AS Date,
        DATEPART(wk,CAST('01-01-' + CAST(@year AS VARCHAR) AS DATETIME) + Number ) AS Week
    FROM master..spt_values
    WHERE type = 'P'
) a
WHERE Week = @week)
return @FirstDate
END
"
dbo,GetCommonCPTCode,SQL_SCALAR_FUNCTION,2011-06-21 15:31:50.153,2021-04-07 21:05:16.103,437,"CREATE FUNCTION [dbo].[GetCommonCPTCode]
(
@OrderNum as int
)
RETURNS varchar(100)
AS
BEGIN
	declare @CptCode varchar(100)
	select @CptCode = COALESCE(@CptCode + '|','') + CptCode  from
(select i.ItemNum as CPTCode from item i inner join invoicedet ind on i.id=ind.itemid and ind.itemtype=6
	inner join invoicesum ins on ind.invoiceid=ins.invoiceid and ins.ordernum=@OrderNum 
	) as t

	return isnull(@CptCode+'|','')
END
"
dbo,GetCarrierCode,SQL_SCALAR_FUNCTION,2011-02-24 23:14:57.120,2021-04-07 21:05:16.103,268,"CREATE FUNCTION [dbo].[GetCarrierCode]
(
@Orderid int
)
RETURNS varchar(100)
AS
BEGIN
declare @CarrierCode as varchar(100)

set @CarrierCode = isnull((select top 1 inscarriercode from orderinsurance where orderid=@orderid),0)

return @CarrierCode
END


"
dbo,PaymentbyMultipleTransaction,SQL_SCALAR_FUNCTION,2012-04-09 23:13:16.453,2021-04-07 21:05:16.103,821,"create FUNCTION [dbo].[PaymentbyMultipleTransaction]
(
	@paymentID int,
	@transAmount decimal(8,2),
	@TransID int
)
RETURNS decimal(8,2)
AS
BEGIN
declare @iTransCount as int
declare @actAmount decimal(8,2)
declare @PreviousTransPayment decimal(8,2)
set @actAmount = (select SUM(Amount) from PosPaymentDetail where PaymentID  = @paymentID and paymenttypeid<>10 and Paymenttypeid<>7)
set @iTransCount = (select count(*) from postransaction where PaymentID  = @paymentID )
set @PreviousTra"
dbo,GetRetail,SQL_SCALAR_FUNCTION,2010-01-07 22:07:53.577,2021-04-07 21:05:16.100,926,"CREATE FUNCTION [dbo].[GetRetail]
(
@Officenum as varchar(10),
@ItemID as int,
@itemtype as int
)
RETURNS decimal(18,2)
AS
BEGIN
	
	DECLARE @Retail as decimal(18,2)
	
	
	--select @Retail =price from itemprice ip inner join officepricelist ol on ip.pricelistid=ol.pricelistid and officenum=@officenum and itemid=@itemid
	--inner join pricelist pl on ip.pricelistid=pl.pricelistid and pl.itemtype=@itemtype


	DECLARE CodesCur CURSOR FOR  
	select price from itemprice ip inner join o"
dbo,PaymentbyTransaction,SQL_SCALAR_FUNCTION,2011-02-24 23:14:56.927,2021-04-07 21:05:16.100,610,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
create FUNCTION [dbo].[PaymentbyTransaction]
(
	@paymentID int,@transAmount decimal(8,2)
)
RETURNS decimal(8,2)
AS
BEGIN

declare @actAmount decimal(8,2)
set @actAmount = (select SUM(Amount) from PosPaymentDetail where PaymentID  = @paymentID and paymenttypeid<>10 and Paymenttypeid<>7)
if (abs"
dbo,GetPriceAfterRounding,SQL_SCALAR_FUNCTION,2010-01-18 12:13:43.233,2021-04-07 21:05:16.100,441,"Create FUNCTION [dbo].[GetPriceAfterRounding] 
(@price decimal(18,2), @useRounding bit)
RETURNS decimal(18,2)
AS
BEGIN
	declare @returnValue varchar(8)	
	select @returnValue = 
		case 
			when ((@price % 10) > 9 and @price <> 0 and @useRounding = 1) then  round(@price, 0, 1) + 10  
			when ((@price % 10) < 9	and @price <> 0 and @useRounding = 1) then  round(@price, -1, 1) + 9
		else 
			@price 
end
return @returnValue
end
"
dbo,GetItemNamefromItemtype,SQL_SCALAR_FUNCTION,2011-02-24 23:14:57.023,2021-04-07 21:05:16.100,402,"CREATE FUNCTION GetItemNamefromItemtype
(
@ItemType as int,
@ItemID as int
)
RETURNS varchar(100)
AS
BEGIN
Declare @ItemName as varchar(100)

if(@itemtype =1 or @itemtype =2 or @itemtype =17)
	begin
		set @ItemName =(select Description from ItemType where Itemtype=@Itemtype)
	end
else
	begin 
		set @ItemName =(select ItemName from Item where Id=@ItemID)
	end
return @ItemName
END
"
dbo,GetPlanCarrierfromOrder,SQL_SCALAR_FUNCTION,2010-04-29 21:33:23.737,2021-04-07 21:05:16.097,300,"CREATE FUNCTION GetPlanCarrierfromOrder
(
@Orderid as int
)
RETURNS varchar(100)
AS
BEGIN
Declare @PlanName as varchar(100)
set @PlanName=''	
select @PlanName =(select top 1 PlanName + ' - ' + InsCarrierCode from orderinsurance where orderid=@Orderid)

return isnull(@PlanName,'')

END
"
dbo,RemoveSpecialChars,SQL_SCALAR_FUNCTION,2016-07-27 00:03:44.447,2021-04-07 21:05:16.093,592,"CREATE FUNCTION dbo.RemoveSpecialChars (@s VARCHAR(256)) RETURNS VARCHAR(256)
   WITH SCHEMABINDING 
BEGIN
   IF @s IS NULL RETURN NULL
   IF @s = '' RETURN ''

   DECLARE  @s2 VARCHAR(256)
   SET @s2 = ''
   DECLARE @l INT
   SET @l = len(@s)
   DECLARE @p INT
   SET @p = 1
   WHILE @p <= @l 
   BEGIN
      DECLARE @c INT
      SET @c = ascii(substring(@s, @p, 1))
      IF @c between 48 and 57 or @c between 65 and 90 or @c between 97 and 122
         SET @s2 = @s2 + CHAR(@c)
 "
dbo,GetNetSaleByItemType,SQL_SCALAR_FUNCTION,2011-09-01 22:58:33.457,2021-04-07 21:05:16.093,776,"
CREATE FUNCTION [dbo].[GetNetSaleByItemType]
(
@OrderNum as int,
@ItemType as varchar(50)
)
RETURNS decimal(18,2)
AS
BEGIN
declare @Netsale decimal(18,2)

set @NetSale=0
select @NetSale =
isnull(sum( isnull((CASE WHEN ((iid.isprimary) = 0 AND iid.Receivable IS NOT NULL) THEN 0 ELSE (id.Amount) END) ,0)
+ isnull(iid.Receivable ,0)
- ((isnull((CASE WHEN  ((iid.isprimary) = 0 AND (iid.Receivable) IS NOT NULL) THEN 0 ELSE (isnull(id.Tax, 0)) END),0)))),0)
from dbo.InvoiceSum AS ins "
dbo,GETMinLineNum,SQL_SCALAR_FUNCTION,2010-09-20 11:14:19.337,2021-04-07 21:05:16.090,252,"CREATE FUNCTION GETMinLineNum
(
@InvoiceID as int
)
RETURNS int
AS
BEGIN
	-- Declare the return variable here
	DECLARE  @LineNum as int

	set @LineNum=(select min(Linenum) from invoicedet where invoiceid=@invoiceid)
	return @linenum

END
"
dbo,GetCost,SQL_SCALAR_FUNCTION,2010-09-20 11:14:19.450,2021-04-07 21:05:16.090,278,"Create FUNCTION [dbo].[GetCost]
(
@ItemID as int,
@CompanyID as varchar(20)
)
RETURNS decimal(18,2)
AS
BEGIN
	
	DECLARE @Cost as decimal(18,2)

	set @Cost=(select Cost from  ItemCompanyMapping Where  ItemID =@ItemID and CompanyID=@CompanyID)

	RETURN @Cost

END
"
dbo,GetUtcOfficeTime,SQL_SCALAR_FUNCTION,2021-03-09 17:45:52.373,2021-04-07 21:05:16.090,2294,"
-- =============================================
-- Author:		Mihaela Robb
-- Create date: 2021-03-09
-- Description:	Returns the coordinated universal time of
-- a local date/time at a given office.
-- This is based on current rules for Daylight Savings time
-- at http://www.nist.gov/pml/div688/dst.cfm
-- Daylight Saving Time in the United States
-- begins at 2:00 a.m. on the second Sunday of March
-- ends at 2:00 a.m. on the first Sunday of November
-- =============================="
dbo,GetPlanID,SQL_SCALAR_FUNCTION,2010-09-20 11:14:18.850,2021-04-07 21:05:16.087,427,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
CREATE FUNCTION [dbo].[GetPlanID]
(
@Orderid int
)
RETURNS int
AS
BEGIN
declare @PlanID as varchar(100)

set @PlanID = isnull((select top 1insplanid from orderinsurance where orderid=@orderid),0)

return @PlanID
END

"
dbo,GetPlanName,SQL_SCALAR_FUNCTION,2010-09-20 11:14:19.090,2021-04-07 21:05:16.087,462,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date, ,>
-- Description:	<Description, ,>
-- =============================================
CREATE FUNCTION [dbo].[GetPlanName]
(
@Orderid int
)
RETURNS varchar(100)
AS
BEGIN
declare @PlanName as varchar(100)

set @PlanName = isnull((select top 1 PlanName from orderinsurance where orderid=@orderid),'Non Insurance Sales')

return @PlanName
END
"
dbo,GetCLStyleProperCase,SQL_SCALAR_FUNCTION,2014-07-16 00:11:54.830,2021-04-07 21:05:16.083,697,"create function GetCLStyleProperCase(@Text as varchar(8000))
returns varchar(8000)
as
begin
   declare @Reset bit;
   declare @Ret varchar(8000);
   declare @i int;
   declare @c char(1);
   
   select @Reset = 1, @i=1, @Ret = '';
   
   while (@i <= len(@Text))
    select @c= substring(@Text,@i,1),
               @Ret = @Ret + case when @Reset=1 then UPPER(@c) else LOWER(@c) end,
               @Reset = case when @c like '[a-zA-Z]' then 0 else 1 end,
               @i = @i +1
  "
dbo,VSFrameStatus,SQL_SCALAR_FUNCTION,2009-10-21 22:11:32.627,2021-04-07 21:05:16.083,508,"CREATE FUNCTION [dbo].[VSFrameStatus] 
(@FrameStatus int, @Make bit)
RETURNS varchar(8)
AS
BEGIN
declare @return varchar(8)
select @return = 
case 
when @FrameStatus = 1 then  'POF' 
when @FrameStatus = 2 then  'ENCLOSED'
when @FrameStatus = 3 and @Make=1 then  'SUPPLY'
when @FrameStatus = 4 then  'POF'
when @FrameStatus = 5 and @Make=1 then  'SUPPLY'
when @FrameStatus = 6 and @Make=1 then  'TEMPLE'
when @FrameStatus = 7 and @Make=1 then  'FRONT'
else 'ENCLOSED' end
return @retur"
dbo,GetSpecificCode,SQL_SCALAR_FUNCTION,2010-01-01 14:21:08.940,2021-04-07 21:05:16.083,934,"CREATE FUNCTION  [dbo].[GetSpecificCode]
(
@str varchar(100),
@intLim int
)
RETURNS varchar(20)
AS
BEGIN
DECLARE @intCount INT
Declare @iPrevPos int
declare @icurPos int
declare @ReturnString as varchar(20)
set @iPrevPos =0
set @icurPos =0
set @intCount=0
set @returnstring=''


SET @intCount = 1
WHILE (@intCount <=@intLim)
BEGIN
	if(@iprevpos=0 and @icurPos=0 )  
	begin
		set @icurPos =CHARINDEX('|', @str)
	end
	else
	begin
		set @iprevpos = @icurpos+1
		if(len(@str) "
dbo,fn_diagramobjects,SQL_SCALAR_FUNCTION,2008-02-14 17:42:34.970,2021-04-07 21:05:16.083,1693,"
	CREATE FUNCTION dbo.fn_diagramobjects() 
	RETURNS int
	WITH EXECUTE AS N'dbo'
	AS
	BEGIN
		declare @id_upgraddiagrams		int
		declare @id_sysdiagrams			int
		declare @id_helpdiagrams		int
		declare @id_helpdiagramdefinition	int
		declare @id_creatediagram	int
		declare @id_renamediagram	int
		declare @id_alterdiagram 	int 
		declare @id_dropdiagram		int
		declare @InstalledObjects	int

		select @InstalledObjects = 0

		select 	@id_upgraddiagrams = object_id(N'dbo.sp_upgraddiag"
dbo,RemoveNonAlphaCharacters,SQL_SCALAR_FUNCTION,2017-02-15 00:04:20.900,2021-04-07 21:05:16.080,312,"Create Function [dbo].[RemoveNonAlphaCharacters](@Temp VarChar(1000))
Returns VarChar(1000)
AS
Begin

    Declare @KeepValues as varchar(50)
    Set @KeepValues = '%[^a-z^0-9]%'
    While PatIndex(@KeepValues, @Temp) > 0
        Set @Temp = Stuff(@Temp, PatIndex(@KeepValues, @Temp), 1, '')

    Return @Temp
End"
dbo,GetItemSupplierMapping,SQL_SCALAR_FUNCTION,2009-12-21 15:35:49.970,2021-04-07 21:05:16.080,852,"CREATE FUNCTION [dbo].[GetItemSupplierMapping](@OrderID int) 
RETURNS varchar(100)
AS
BEGIN
	-- Declare the return variable here
		DECLARE  @Codes as varchar(100)
	Declare @ItemCode as varchar(50)
	 
	set @Codes =''
	DECLARE CodesCur CURSOR FOR  
	SELECT  ism.Code1 from invoicesum ins inner join invoicedet ind on ins.invoiceid=ind.invoiceid and 
	(ind.Itemtype<>1 and ind.itemtype <>8  and ind.itemtype<>11 and ind.itemtype <>13)
	inner join itemsuppliermapping ism on ind.itemid=ism.it"
dbo,GetPQRIIDString,SQL_SCALAR_FUNCTION,2010-06-08 17:02:16.057,2021-04-07 21:05:16.080,509,"
CREATE FUNCTION [dbo].[GetPQRIIDString]
(
	@OrderNum as int
)
RETURNS varchar(200)
AS
BEGIN

	DECLARE @PQRIIDs as varchar(200)
	DECLARE @PQRIID as varchar(20)
	set @PQRIIDs = ''
	Declare c Cursor For select oa.value from orderattributes oa where oa.type=1  and ordernum=@OrderNum
	Open c

	Fetch next From c into @PQRIID

	While @@Fetch_Status=0 
	Begin
		set @PQRIIDs =@PQRIIDs + @PQRIID + ','
		Fetch next From c into @PQRIID
	End	
	Close c
	Deallocate c

	RETURN @PQRIIDs"
dbo,FormatDate,SQL_SCALAR_FUNCTION,2011-02-24 23:15:19.830,2021-04-07 21:05:16.080,3451,"
CREATE FUNCTION [dbo].[FormatDate] (@d as sql_variant,@fOUT NVARCHAR(100))

RETURNS NVARCHAR(100) AS 

BEGIN

      DECLARE @rv as NVARCHAR(100),@d1 datetime,@dc NVARCHAR(100)

      DECLARE @s NVARCHAR(100),@n int

      SET @dc=CONVERT(NVARCHAR(100),@d,109)

      IF ISDATE(@dc)=0

            RETURN @dc

      SET @d1=CONVERT(datetime,@dc)

 

      DECLARE @aUpper tinyint,@aLower tinyint

      DECLARE @a NVARCHAR(2),@p NVARCHAR(2)

      SET @aUpper=ASCII('A')

 "
dbo,ParseHtml,SQL_SCALAR_FUNCTION,2016-05-11 00:04:36.237,2021-04-07 21:05:16.077,921,"-- =============================================
-- Author:		Dzung Nguyen
-- Create date: 3/30/2016
-- Description:	strip HTML tag from string
-- =============================================

CREATE FUNCTION [dbo].[ParseHtml] (@HtmlString varchar(MAX))
RETURNS VARCHAR(MAX)

AS
BEGIN
	DECLARE @Start INT
    DECLARE @End INT
    DECLARE @Length INT
    SET @Start = CHARINDEX('<',@HtmlString)
    SET @End = CHARINDEX('>',@HtmlString,CHARINDEX('<',@HtmlString))
    SET @Length = (@End - @Start) + 1"
dbo,GetAgingBYClaim,SQL_SCALAR_FUNCTION,2013-02-20 00:00:50.910,2021-04-07 21:05:16.073,787,"
CREATE FUNCTION [dbo].[GetAgingBYClaim]
(
@ClaimID as int
)
RETURNS Decimal(18,2)
AS
BEGIN

Declare @BeginingAR as decimal(18,2)
set @BeginingAR=0

if (@ClaimID is null or @ClaimID = '' or @ClaimID =0)
Begin
	return 0
end

					
select 
		@BeginingAR =  sum( dbo.SignByTransactionType(b.transtypeid)* b.amount)
from billingtransaction b
inner join BillingClaimLineItem li on b.lineitemId = li.lineitemId and li.claimid=@ClaimID 
inner join BillingClaim c on li.ClaimId = c.Clai"
dbo,GetDiagCode,SQL_SCALAR_FUNCTION,2016-05-11 00:04:36.223,2021-04-07 21:05:16.073,1452,"CREATE FUNCTION dbo.GetDiagCode(@orderNum int, @itemId int)
RETURNS varchar(max)
AS
BEGIN
	declare @DiagCode as varchar(max)
	
	 SELECT @DiagCode = COALESCE(@DiagCode+', ' ,'') + cast(a.code as varchar(10))
     FROM ( select code from DiagCode where id in(
    (select DiagCode1 from OrderExamDetails where orderNum = @orderNum and itemId = @itemId)  union
	(select DiagCode2 from OrderExamDetails where orderNum = @orderNum and itemId = @itemId)  union
	(select DiagCode3 from OrderExamDetails wher"
dbo,GetWeekRotation,SQL_SCALAR_FUNCTION,2014-03-10 00:07:59.110,2021-04-07 21:05:16.070,1186,"
-- =============================================
-- File Name:	GetWeekRotation.sql
-- Description:	This function accepts Rotation start date, number of rotating 
--				weeks, and current date as input and calculates
--				which rotation week (1-4) 
-- Author:	Ali
-- History:	Date		Initials	Description
--			01/11/2012	AA			Created
-- =============================================

CREATE FUNCTION [dbo].[GetWeekRotation](@RotationStartDate DATETIME
										, @NumWeeks INT	
									"
dbo,Scheduler_GetOfficeTime,SQL_SCALAR_FUNCTION,2014-03-10 00:07:59.120,2021-04-07 21:05:16.070,2495,"
-- =============================================
-- Author:		Joel Deister
-- Create date: 11/09/2012
-- Description:	Returns a date/time that is offset to the offices timezone.
-- This is based on current rules for Daylight Savings time
-- at http://www.nist.gov/pml/div688/dst.cfm
-- Daylight Saving Time in the United States
-- begins at 2:00 a.m. on the second Sunday of March
-- ends at 2:00 a.m. on the first Sunday of November
-- =============================================

CREATE FUNCTION "
dbo,SignByBillingTransactionType,SQL_SCALAR_FUNCTION,2009-12-09 15:11:53.677,2021-04-07 21:05:16.070,424,"CREATE FUNCTION [dbo].[SignByBillingTransactionType] 
(@BillingTransType int)
RETURNS int
AS
BEGIN
declare @return int
select @return = 
case when @BillingTransType = 1 or @BillingTransType= 2 or  @BillingTransType= 3
 or @BillingTransType= 6 or @BillingTransType= 9 or @BillingTransType= 14 
or @BillingTransType= 17 or @BillingTransType= 18 or @BillingTransType= 19
  then  1 
else -1 end
return @return
end
"
dbo,GetOfficeTime,SQL_SCALAR_FUNCTION,2020-11-10 17:44:45.087,2021-04-07 21:05:16.067,2083,"
CREATE FUNCTION [dbo].[GetOfficeTime] (@officeId int)
RETURNS SMALLDATETIME

AS
BEGIN
	IF @officeId IS NULL OR @officeId = 0
		RETURN GETUTCDATE()
	ELSE
	BEGIN	
		DECLARE @currentDateTime SMALLDATETIME
		DECLARE @currentYear VARCHAR(4)
		DECLARE @dstStart SMALLDATETIME
		DECLARE @dstEnd SMALLDATETIME
		DECLARE @timeZone INT
		DECLARE @useDST BIT
		DECLARE @dstActive BIT
		
		SET @currentDateTime = GETUTCDATE()
		SET @currentYear = DATEPART(YEAR, @currentDateTime)
		SET @dstA"
dbo,GetAgingBYDateandCloseID,SQL_SCALAR_FUNCTION,2014-03-10 00:07:59.097,2021-04-07 21:05:16.067,2342,"CREATE FUNCTION [dbo].[GetAgingBYDateandCloseID]
(
@cutOffDate datetime,
@OfficeNumber varchar(30),
@DepositDate datetime,
@CompanyID varchar(20),
@CloseID as int
)
RETURNS Decimal(18,2)
AS
BEGIN

Declare @BeginingAR as decimal(18,2)
set @BeginingAR=0

declare @effectiveCutoffDate as datetime

if (@OfficeNumber is null or @OfficeNumber  = '')
Begin
	return 0
end

if(@CloseID is null or @CloseID = 0)
	set @effectiveCutoffDate = @cutOffDate
else 
	set @effectiveCutoffDate = dateadd(d,1,@cutOffDate"
dbo,GetNetSaleByType,SQL_SCALAR_FUNCTION,2009-08-25 11:00:00.700,2021-04-07 21:05:16.063,1110,"CREATE  function GetNetSaleByType(@DateFrom DateTime,@DateTo DateTime, @OfficeNum Varchar(20),@ItemTypeID Varchar(100),@PlanID Varchar(10))
-- Returns @DateTime at midnight; i.e., it removes the time portion of a DateTime value.
returns datetime
as
    begin
Declare @NetSale as Decimal
    SELECT  @NetSale=  (case when (iid.isprimary =0 and sum(iid.Receivable) is not null )then 
           0 else 
           sum(id.Amount)+sum(Receivable)-sum(Tax) end) 
FROM     postransaction pt inner "
dbo,ExampleFunction,SQL_SCALAR_FUNCTION,2014-03-10 00:07:59.090,2021-04-07 21:05:16.063,192,"
CREATE FUNCTION dbo.ExampleFunction(@StatusId int)
Returns bit
AS
BEGIN
	declare @status as nvarchar(15)
	declare @confirmed as bit
	
	set @confirmed = 0
	
	return @confirmed
END
"
